proc rank,px,py,nx,ny,time,comm. time,omega 
1,3,3,100,100,22612000000000000.000000,17032999999999998.000000,1.950000
1,3,3,100,100,18378000000000000.000000,15938000000000000.000000,1.950000
1,3,3,100,100,19339000000000000.000000,12908000000000000.000000,1.950000
1,3,3,100,100,19842000000000000.000000,17435999999999998.000000,1.950000
1,3,3,100,100,21914000000000000.000000,20092000000000000.000000,1.950000
1,3,3,100,100,19547000000000000.000000,16778999999999998.000000,1.950000
1,3,3,100,100,20843000000000000.000000,18643000000000000.000000,1.950000
1,3,3,100,100,17836999999999998.000000,16021000000000000.000000,1.950000
1,3,3,100,100,22787000000000000.000000,19058000000000000.000000,1.950000
1,3,3,100,100,12120000000000000.000000,8064999999999999.000000,1.950000
1,3,3,100,100,18282000000000000.000000,14825000000000000.000000,1.950000
1,3,3,100,100,17087999999999998.000000,13933000000000000.000000,1.950000
1,3,3,100,100,12034000000000000.000000,9366000000000000.000000,1.950000
1,3,3,100,100,22480000000000000.000000,20641000000000000.000000,1.950000
1,3,3,100,100,16105999999999998.000000,13896000000000000.000000,1.950000
1,3,3,100,100,19145000000000000.000000,14437000000000000.000000,1.950000
1,3,3,100,100,23544000000000000.000000,21161000000000000.000000,1.950000
1,3,3,100,100,18604000000000000.000000,10935000000000000.000000,1.950000
1,3,3,100,100,18247000000000000.000000,15205000000000000.000000,1.950000
1,3,3,100,100,18560000000000000.000000,16507999999999998.000000,1.950000
1,3,3,100,100,15814000000000000.000000,13147000000000000.000000,1.950000
1,3,3,100,100,17938999999999998.000000,14426000000000000.000000,1.950000
1,3,3,100,100,11682000000000000.000000,9285000000000000.000000,1.950000
1,3,3,100,100,12359000000000000.000000,7584000000000000.000000,1.950000
1,3,3,100,100,23493000000000000.000000,19655000000000000.000000,1.950000
1,3,3,100,100,22228000000000000.000000,19119000000000000.000000,1.950000
1,3,3,100,100,13499000000000000.000000,11593000000000000.000000,1.950000
2,3,3,100,100,17497999999999998.000000,14777000000000000.000000,1.950000
2,3,3,100,100,17072999999999998.000000,13962000000000000.000000,1.950000
2,3,3,100,100,16896999999999998.000000,13317000000000000.000000,1.950000
2,3,3,100,100,22616000000000000.000000,20262000000000000.000000,1.950000
2,3,3,100,100,18420000000000000.000000,15625000000000000.000000,1.950000
2,3,3,100,100,19345000000000000.000000,17408999999999998.000000,1.950000
2,3,3,100,100,19828000000000000.000000,14978000000000000.000000,1.950000
2,3,3,100,100,21907000000000000.000000,18490000000000000.000000,1.950000
2,3,3,100,100,19545000000000000.000000,17120999999999998.000000,1.950000
2,3,3,100,100,22667000000000000.000000,19650000000000000.000000,1.950000
2,3,3,100,100,17831999999999998.000000,14807000000000000.000000,1.950000
2,3,3,100,100,22790000000000000.000000,17875999999999998.000000,1.950000
2,3,3,100,100,12121000000000000.000000,10234000000000000.000000,1.950000
2,3,3,100,100,18283000000000000.000000,16029000000000000.000000,1.950000
2,3,3,100,100,17088999999999998.000000,11020000000000000.000000,1.950000
2,3,3,100,100,12011000000000000.000000,8183999999999999.000000,1.950000
2,3,3,100,100,22477000000000000.000000,19910000000000000.000000,1.950000
2,3,3,100,100,16170999999999998.000000,14285000000000000.000000,1.950000
2,3,3,100,100,19168000000000000.000000,17271999999999998.000000,1.950000
2,3,3,100,100,23811000000000000.000000,21927000000000000.000000,1.950000
2,3,3,100,100,18606000000000000.000000,16638999999999998.000000,1.950000
2,3,3,100,100,18252000000000000.000000,15350000000000000.000000,1.950000
2,3,3,100,100,18563000000000000.000000,15488000000000000.000000,1.950000
2,3,3,100,100,15797000000000000.000000,11495000000000000.000000,1.950000
2,3,3,100,100,17937999999999998.000000,15148000000000000.000000,1.950000
2,3,3,100,100,11681000000000000.000000,8566999999999999.000000,1.950000
2,3,3,100,100,12307000000000000.000000,9638000000000000.000000,1.950000
2,3,3,100,100,23514000000000000.000000,21548000000000000.000000,1.950000
2,3,3,100,100,22782000000000000.000000,20698000000000000.000000,1.950000
2,3,3,100,100,13503000000000000.000000,11625000000000000.000000,1.950000
3,3,3,100,100,17514999999999998.000000,12868000000000000.000000,1.950000
3,3,3,100,100,16918999999999998.000000,15070000000000000.000000,1.950000
3,3,3,100,100,16894999999999998.000000,13268000000000000.000000,1.950000
3,3,3,100,100,22616000000000000.000000,18211000000000000.000000,1.950000
3,3,3,100,100,18381000000000000.000000,16549999999999998.000000,1.950000
3,3,3,100,100,19342000000000000.000000,17524999999999998.000000,1.950000
3,3,3,100,100,19846000000000000.000000,14676000000000000.000000,1.950000
3,3,3,100,100,20337000000000000.000000,17484999999999998.000000,1.950000
3,3,3,100,100,19545000000000000.000000,17584999999999998.000000,1.950000
3,3,3,100,100,20848000000000000.000000,17627999999999998.000000,1.950000
3,3,3,100,100,17687999999999998.000000,15858000000000000.000000,1.950000
3,3,3,100,100,22789000000000000.000000,18850000000000000.000000,1.950000
3,3,3,100,100,12120000000000000.000000,9701000000000000.000000,1.950000
3,3,3,100,100,18283000000000000.000000,14930000000000000.000000,1.950000
3,3,3,100,100,16925999999999998.000000,13661000000000000.000000,1.950000
3,3,3,100,100,12036000000000000.000000,8975999999999999.000000,1.950000
3,3,3,100,100,22322000000000000.000000,18451000000000000.000000,1.950000
3,3,3,100,100,16166999999999998.000000,13303000000000000.000000,1.950000
3,3,3,100,100,19147000000000000.000000,17166999999999998.000000,1.950000
3,3,3,100,100,23548000000000000.000000,21732000000000000.000000,1.950000
3,3,3,100,100,18603000000000000.000000,16782999999999998.000000,1.950000
3,3,3,100,100,18248000000000000.000000,16410999999999998.000000,1.950000
3,3,3,100,100,18559000000000000.000000,15694000000000000.000000,1.950000
3,3,3,100,100,15813000000000000.000000,12717000000000000.000000,1.950000
3,3,3,100,100,17937999999999998.000000,15806000000000000.000000,1.950000
3,3,3,100,100,11681000000000000.000000,9881000000000000.000000,1.950000
3,3,3,100,100,12361000000000000.000000,9987000000000000.000000,1.950000
3,3,3,100,100,23494000000000000.000000,14179000000000000.000000,1.950000
3,3,3,100,100,22234000000000000.000000,18490000000000000.000000,1.950000
3,3,3,100,100,13432000000000000.000000,9488000000000000.000000,1.950000
4,3,3,100,100,17496999999999998.000000,13985000000000000.000000,1.950000
4,3,3,100,100,17066999999999998.000000,14975000000000000.000000,1.950000
4,3,3,100,100,16896999999999998.000000,14911000000000000.000000,1.950000
4,3,3,100,100,22617000000000000.000000,20669000000000000.000000,1.950000
4,3,3,100,100,18417000000000000.000000,16579999999999998.000000,1.950000
4,3,3,100,100,19346000000000000.000000,17521999999999998.000000,1.950000
4,3,3,100,100,19827000000000000.000000,17462999999999998.000000,1.950000
4,3,3,100,100,21907000000000000.000000,17828999999999998.000000,1.950000
4,3,3,100,100,19546000000000000.000000,17731999999999998.000000,1.950000
4,3,3,100,100,22667000000000000.000000,19459000000000000.000000,1.950000
4,3,3,100,100,17831999999999998.000000,14217000000000000.000000,1.950000
4,3,3,100,100,22791000000000000.000000,20982000000000000.000000,1.950000
4,3,3,100,100,12122000000000000.000000,10303000000000000.000000,1.950000
4,3,3,100,100,18284000000000000.000000,14679000000000000.000000,1.950000
4,3,3,100,100,17088999999999998.000000,14608000000000000.000000,1.950000
4,3,3,100,100,12015000000000000.000000,9989000000000000.000000,1.950000
4,3,3,100,100,22479000000000000.000000,20024000000000000.000000,1.950000
4,3,3,100,100,16115999999999998.000000,11637000000000000.000000,1.950000
4,3,3,100,100,19108000000000000.000000,17278999999999998.000000,1.950000
4,3,3,100,100,23811000000000000.000000,21816000000000000.000000,1.950000
4,3,3,100,100,18606000000000000.000000,16773999999999998.000000,1.950000
4,3,3,100,100,18252000000000000.000000,12229000000000000.000000,1.950000
4,3,3,100,100,18560000000000000.000000,12976000000000000.000000,1.950000
4,3,3,100,100,15794000000000000.000000,13991000000000000.000000,1.950000
4,3,3,100,100,17931999999999998.000000,15945000000000000.000000,1.950000
4,3,3,100,100,11681000000000000.000000,9857000000000000.000000,1.950000
4,3,3,100,100,12312000000000000.000000,10143000000000000.000000,1.950000
4,3,3,100,100,23514000000000000.000000,21694000000000000.000000,1.950000
4,3,3,100,100,22782000000000000.000000,19916000000000000.000000,1.950000
4,3,3,100,100,13498000000000000.000000,11051000000000000.000000,1.950000
5,3,3,100,100,17502999999999998.000000,15530000000000000.000000,1.950000
5,3,3,100,100,16917999999999998.000000,15060000000000000.000000,1.950000
5,3,3,100,100,16897999999999998.000000,14026000000000000.000000,1.950000
5,3,3,100,100,22614000000000000.000000,20259000000000000.000000,1.950000
5,3,3,100,100,18382000000000000.000000,14989000000000000.000000,1.950000
5,3,3,100,100,19342000000000000.000000,16392999999999998.000000,1.950000
5,3,3,100,100,19828000000000000.000000,17739999999999998.000000,1.950000
5,3,3,100,100,21907000000000000.000000,18026000000000000.000000,1.950000
5,3,3,100,100,19545000000000000.000000,15543000000000000.000000,1.950000
5,3,3,100,100,20848000000000000.000000,15932000000000000.000000,1.950000
5,3,3,100,100,17801999999999998.000000,15293000000000000.000000,1.950000
5,3,3,100,100,22790000000000000.000000,20930000000000000.000000,1.950000
5,3,3,100,100,12121000000000000.000000,10235000000000000.000000,1.950000
5,3,3,100,100,18285000000000000.000000,16361999999999998.000000,1.950000
5,3,3,100,100,17087999999999998.000000,15226000000000000.000000,1.950000
5,3,3,100,100,12014000000000000.000000,7919000000000000.000000,1.950000
5,3,3,100,100,22477000000000000.000000,18121000000000000.000000,1.950000
5,3,3,100,100,16132999999999998.000000,14259000000000000.000000,1.950000
5,3,3,100,100,19109000000000000.000000,15898000000000000.000000,1.950000
5,3,3,100,100,21508000000000000.000000,17830999999999998.000000,1.950000
5,3,3,100,100,18604000000000000.000000,16731999999999998.000000,1.950000
5,3,3,100,100,18245000000000000.000000,15843000000000000.000000,1.950000
5,3,3,100,100,18559000000000000.000000,16246999999999998.000000,1.950000
5,3,3,100,100,15794000000000000.000000,13929000000000000.000000,1.950000
5,3,3,100,100,17938999999999998.000000,14554000000000000.000000,1.950000
5,3,3,100,100,11663000000000000.000000,4731000000000000.000000,1.950000
5,3,3,100,100,12308000000000000.000000,8773999999999999.000000,1.950000
5,3,3,100,100,23495000000000000.000000,20518000000000000.000000,1.950000
5,3,3,100,100,22233000000000000.000000,18320000000000000.000000,1.950000
5,3,3,100,100,13497000000000000.000000,11010000000000000.000000,1.950000
6,3,3,100,100,17499999999999998.000000,14373000000000000.000000,1.950000
6,3,3,100,100,16882999999999998.000000,12235000000000000.000000,1.950000
6,3,3,100,100,16777999999999998.000000,13729000000000000.000000,1.950000
6,3,3,100,100,22615000000000000.000000,19134000000000000.000000,1.950000
6,3,3,100,100,18417000000000000.000000,16401999999999998.000000,1.950000
6,3,3,100,100,19345000000000000.000000,15575000000000000.000000,1.950000
6,3,3,100,100,19827000000000000.000000,15752000000000000.000000,1.950000
6,3,3,100,100,21907000000000000.000000,18531000000000000.000000,1.950000
6,3,3,100,100,19545000000000000.000000,16369999999999998.000000,1.950000
6,3,3,100,100,22667000000000000.000000,20792000000000000.000000,1.950000
6,3,3,100,100,17832999999999998.000000,15477000000000000.000000,1.950000
6,3,3,100,100,22789000000000000.000000,18760000000000000.000000,1.950000
6,3,3,100,100,12120000000000000.000000,8069999999999999.000000,1.950000
6,3,3,100,100,18282000000000000.000000,16007000000000000.000000,1.950000
6,3,3,100,100,17088999999999998.000000,14806000000000000.000000,1.950000
6,3,3,100,100,12012000000000000.000000,9078000000000000.000000,1.950000
6,3,3,100,100,22477000000000000.000000,17241999999999998.000000,1.950000
6,3,3,100,100,16132999999999998.000000,11481000000000000.000000,1.950000
6,3,3,100,100,19108000000000000.000000,11500000000000000.000000,1.950000
6,3,3,100,100,23812000000000000.000000,19396000000000000.000000,1.950000
6,3,3,100,100,18249000000000000.000000,15918000000000000.000000,1.950000
6,3,3,100,100,18253000000000000.000000,15424000000000000.000000,1.950000
6,3,3,100,100,18539000000000000.000000,14990000000000000.000000,1.950000
6,3,3,100,100,15789000000000000.000000,13377000000000000.000000,1.950000
6,3,3,100,100,17937999999999998.000000,14472000000000000.000000,1.950000
6,3,3,100,100,11681000000000000.000000,9673000000000000.000000,1.950000
6,3,3,100,100,12311000000000000.000000,9834000000000000.000000,1.950000
6,3,3,100,100,23514000000000000.000000,19478000000000000.000000,1.950000
6,3,3,100,100,22781000000000000.000000,20081000000000000.000000,1.950000
6,3,3,100,100,13479000000000000.000000,11037000000000000.000000,1.950000
7,3,3,100,100,17498999999999998.000000,14965000000000000.000000,1.950000
7,3,3,100,100,16918999999999998.000000,12530000000000000.000000,1.950000
7,3,3,100,100,16894999999999998.000000,14435000000000000.000000,1.950000
7,3,3,100,100,22616000000000000.000000,18779000000000000.000000,1.950000
7,3,3,100,100,18244000000000000.000000,14951000000000000.000000,1.950000
7,3,3,100,100,19342000000000000.000000,17463999999999998.000000,1.950000
7,3,3,100,100,19829000000000000.000000,17968999999999998.000000,1.950000
7,3,3,100,100,20339000000000000.000000,16509999999999998.000000,1.950000
7,3,3,100,100,19547000000000000.000000,16790999999999998.000000,1.950000
7,3,3,100,100,20848000000000000.000000,18974000000000000.000000,1.950000
7,3,3,100,100,17693999999999998.000000,11103000000000000.000000,1.950000
7,3,3,100,100,22716000000000000.000000,20637000000000000.000000,1.950000
7,3,3,100,100,12121000000000000.000000,10264000000000000.000000,1.950000
7,3,3,100,100,18285000000000000.000000,15662000000000000.000000,1.950000
7,3,3,100,100,16929999999999998.000000,14966000000000000.000000,1.950000
7,3,3,100,100,12018000000000000.000000,10166000000000000.000000,1.950000
7,3,3,100,100,22461000000000000.000000,20591000000000000.000000,1.950000
7,3,3,100,100,16132999999999998.000000,14249000000000000.000000,1.950000
7,3,3,100,100,19108000000000000.000000,16990999999999998.000000,1.950000
7,3,3,100,100,23547000000000000.000000,21267000000000000.000000,1.950000
7,3,3,100,100,18606000000000000.000000,12398000000000000.000000,1.950000
7,3,3,100,100,18247000000000000.000000,16351999999999998.000000,1.950000
7,3,3,100,100,18559000000000000.000000,15728000000000000.000000,1.950000
7,3,3,100,100,15794000000000000.000000,12373000000000000.000000,1.950000
7,3,3,100,100,17937999999999998.000000,15439000000000000.000000,1.950000
7,3,3,100,100,11681000000000000.000000,9767000000000000.000000,1.950000
7,3,3,100,100,12312000000000000.000000,9396000000000000.000000,1.950000
7,3,3,100,100,23494000000000000.000000,19669000000000000.000000,1.950000
7,3,3,100,100,22234000000000000.000000,19996000000000000.000000,1.950000
7,3,3,100,100,13433000000000000.000000,10605000000000000.000000,1.950000
8,3,3,100,100,17511999999999998.000000,13721000000000000.000000,1.950000
8,3,3,100,100,17069999999999998.000000,15157000000000000.000000,1.950000
8,3,3,100,100,16896999999999998.000000,14975000000000000.000000,1.950000
8,3,3,100,100,22616000000000000.000000,18664000000000000.000000,1.950000
8,3,3,100,100,18417000000000000.000000,14196000000000000.000000,1.950000
8,3,3,100,100,19346000000000000.000000,14918000000000000.000000,1.950000
8,3,3,100,100,19762000000000000.000000,17398999999999998.000000,1.950000
8,3,3,100,100,21907000000000000.000000,19996000000000000.000000,1.950000
8,3,3,100,100,19546000000000000.000000,14275000000000000.000000,1.950000
8,3,3,100,100,22666000000000000.000000,20208000000000000.000000,1.950000
8,3,3,100,100,17831999999999998.000000,15618000000000000.000000,1.950000
8,3,3,100,100,22792000000000000.000000,20558000000000000.000000,1.950000
8,3,3,100,100,12094000000000000.000000,9902000000000000.000000,1.950000
8,3,3,100,100,18282000000000000.000000,15505000000000000.000000,1.950000
8,3,3,100,100,17089999999999998.000000,15175000000000000.000000,1.950000
8,3,3,100,100,12017000000000000.000000,8915999999999999.000000,1.950000
8,3,3,100,100,22053000000000000.000000,18088000000000000.000000,1.950000
8,3,3,100,100,16132999999999998.000000,13290000000000000.000000,1.950000
8,3,3,100,100,19105000000000000.000000,16844999999999998.000000,1.950000
8,3,3,100,100,23811000000000000.000000,16213999999999998.000000,1.950000
8,3,3,100,100,18601000000000000.000000,16680999999999998.000000,1.950000
8,3,3,100,100,15658000000000000.000000,12367000000000000.000000,1.950000
8,3,3,100,100,18561000000000000.000000,16628999999999998.000000,1.950000
8,3,3,100,100,15794000000000000.000000,13579000000000000.000000,1.950000
8,3,3,100,100,17937999999999998.000000,14556000000000000.000000,1.950000
8,3,3,100,100,11681000000000000.000000,9744000000000000.000000,1.950000
8,3,3,100,100,12312000000000000.000000,8989999999999999.000000,1.950000
8,3,3,100,100,23514000000000000.000000,20188000000000000.000000,1.950000
8,3,3,100,100,22779000000000000.000000,19175000000000000.000000,1.950000
8,3,3,100,100,13495000000000000.000000,9356000000000000.000000,1.950000
