proc rank,px,py,nx,ny,time,comm. time,omega
3,3,3,100,100,22144000000000000.000000,19951000000000000.000000,1.950000
3,3,3,100,100,57982000000000000.000000,55801000000000000.000000,1.950000
3,3,3,100,100,20088000000000000.000000,15851000000000000.000000,1.950000
3,3,3,100,100,21550000000000000.000000,15674000000000000.000000,1.950000
3,3,3,100,100,17404999999999998.000000,14106000000000000.000000,1.950000
3,3,3,100,100,23627000000000000.000000,21812000000000000.000000,1.950000
3,3,3,100,100,16857999999999998.000000,15040000000000000.000000,1.950000
3,3,3,100,100,15059000000000000.000000,13238000000000000.000000,1.950000
3,3,3,100,100,15375000000000000.000000,10785000000000000.000000,1.950000
3,3,3,100,100,19336000000000000.000000,16636999999999998.000000,1.950000
3,3,3,100,100,12907000000000000.000000,6907000000000000.000000,1.950000
3,3,3,100,100,13888000000000000.000000,9911000000000000.000000,1.950000
3,3,3,100,100,15695000000000000.000000,12572000000000000.000000,1.950000
3,3,3,100,100,16486999999999998.000000,12569000000000000.000000,1.950000
3,3,3,100,100,11887000000000000.000000,9035000000000000.000000,1.950000
3,3,3,100,100,23452000000000000.000000,19537000000000000.000000,1.950000
3,3,3,100,100,21899000000000000.000000,17319999999999998.000000,1.950000
3,3,3,100,100,23163000000000000.000000,21364000000000000.000000,1.950000
4,3,3,100,100,17684999999999998.000000,11014000000000000.000000,1.950000
4,3,3,100,100,20866000000000000.000000,18280000000000000.000000,1.950000
4,3,3,100,100,23019000000000000.000000,21189000000000000.000000,1.950000
4,3,3,100,100,38202000000000000.000000,36394000000000000.000000,1.950000
4,3,3,100,100,24498000000000000.000000,22683000000000000.000000,1.950000
4,3,3,100,100,29928000000000000.000000,27921000000000000.000000,1.950000
4,3,3,100,100,35501999999999996.000000,32464999999999996.000000,1.950000
4,3,3,100,100,23774000000000000.000000,20913000000000000.000000,1.950000
4,3,3,100,100,31956000000000000.000000,27301000000000000.000000,1.950000
4,3,3,100,100,27799000000000000.000000,25398000000000000.000000,1.950000
4,3,3,100,100,17889999999999998.000000,16011000000000000.000000,1.950000
4,3,3,100,100,22117000000000000.000000,19817000000000000.000000,1.950000
4,3,3,100,100,22168000000000000.000000,17651999999999998.000000,1.950000
4,3,3,100,100,58035000000000000.000000,56206000000000000.000000,1.950000
4,3,3,100,100,21318000000000000.000000,19504000000000000.000000,1.950000
4,3,3,100,100,21507000000000000.000000,16668999999999998.000000,1.950000
4,3,3,100,100,17423999999999998.000000,15366000000000000.000000,1.950000
4,3,3,100,100,23627000000000000.000000,19961000000000000.000000,1.950000
4,3,3,100,100,16598999999999998.000000,10910000000000000.000000,1.950000
4,3,3,100,100,14996000000000000.000000,12749000000000000.000000,1.950000
4,3,3,100,100,15329000000000000.000000,11219000000000000.000000,1.950000
4,3,3,100,100,19337000000000000.000000,16818999999999998.000000,1.950000
4,3,3,100,100,12890000000000000.000000,10887000000000000.000000,1.950000
4,3,3,100,100,13888000000000000.000000,12069000000000000.000000,1.950000
4,3,3,100,100,15668000000000000.000000,13851000000000000.000000,1.950000
4,3,3,100,100,16464999999999998.000000,13391000000000000.000000,1.950000
4,3,3,100,100,11901000000000000.000000,10069000000000000.000000,1.950000
4,3,3,100,100,23450000000000000.000000,21643000000000000.000000,1.950000
4,3,3,100,100,21921000000000000.000000,20099000000000000.000000,1.950000
4,3,3,100,100,23163000000000000.000000,18583000000000000.000000,1.950000
5,3,3,100,100,17684999999999998.000000,15729000000000000.000000,1.950000
5,3,3,100,100,19178000000000000.000000,17308999999999998.000000,1.950000
5,3,3,100,100,23020000000000000.000000,18522000000000000.000000,1.950000
5,3,3,100,100,38202000000000000.000000,29955000000000000.000000,1.950000
5,3,3,100,100,24471000000000000.000000,22590000000000000.000000,1.950000
5,3,3,100,100,29269000000000000.000000,27412000000000000.000000,1.950000
5,3,3,100,100,35501999999999996.000000,33003999999999996.000000,1.950000
5,3,3,100,100,23774000000000000.000000,21907000000000000.000000,1.950000
5,3,3,100,100,31146000000000000.000000,29201000000000000.000000,1.950000
5,3,3,100,100,27785000000000000.000000,23991000000000000.000000,1.950000
5,3,3,100,100,17899999999999998.000000,14520000000000000.000000,1.950000
5,3,3,100,100,22088000000000000.000000,18338000000000000.000000,1.950000
5,3,3,100,100,22141000000000000.000000,19195000000000000.000000,1.950000
5,3,3,100,100,58034000000000000.000000,55451000000000000.000000,1.950000
5,3,3,100,100,21320000000000000.000000,19238000000000000.000000,1.950000
5,3,3,100,100,21510000000000000.000000,17907999999999998.000000,1.950000
5,3,3,100,100,17422999999999998.000000,12317000000000000.000000,1.950000
5,3,3,100,100,23625000000000000.000000,21741000000000000.000000,1.950000
5,3,3,100,100,16597999999999998.000000,13425000000000000.000000,1.950000
5,3,3,100,100,15001000000000000.000000,12601000000000000.000000,1.950000
5,3,3,100,100,15329000000000000.000000,12356000000000000.000000,1.950000
5,3,3,100,100,19313000000000000.000000,10884000000000000.000000,1.950000
5,3,3,100,100,12889000000000000.000000,11026000000000000.000000,1.950000
5,3,3,100,100,13886000000000000.000000,11993000000000000.000000,1.950000
5,3,3,100,100,15667000000000000.000000,12914000000000000.000000,1.950000
5,3,3,100,100,16463999999999998.000000,14118000000000000.000000,1.950000
5,3,3,100,100,11901000000000000.000000,8360999999999999.000000,1.950000
5,3,3,100,100,23431000000000000.000000,16362999999999998.000000,1.950000
5,3,3,100,100,21920000000000000.000000,15313000000000000.000000,1.950000
5,3,3,100,100,23162000000000000.000000,21282000000000000.000000,1.950000
6,3,3,100,100,17650999999999998.000000,15359000000000000.000000,1.950000
6,3,3,100,100,20837000000000000.000000,14866000000000000.000000,1.950000
6,3,3,100,100,23019000000000000.000000,20978000000000000.000000,1.950000
6,3,3,100,100,38201000000000000.000000,33590999999999996.000000,1.950000
6,3,3,100,100,24497000000000000.000000,21446000000000000.000000,1.950000
6,3,3,100,100,30336000000000000.000000,24647000000000000.000000,1.950000
6,3,3,100,100,35087999999999996.000000,32039000000000000.000000,1.950000
6,3,3,100,100,23773000000000000.000000,21904000000000000.000000,1.950000
6,3,3,100,100,31954000000000000.000000,23595000000000000.000000,1.950000
6,3,3,100,100,27803000000000000.000000,25933000000000000.000000,1.950000
6,3,3,100,100,17890999999999998.000000,15396000000000000.000000,1.950000
6,3,3,100,100,22118000000000000.000000,20204000000000000.000000,1.950000
6,3,3,100,100,22170000000000000.000000,20013000000000000.000000,1.950000
6,3,3,100,100,58039000000000000.000000,48093000000000000.000000,1.950000
6,3,3,100,100,21009000000000000.000000,18642000000000000.000000,1.950000
6,3,3,100,100,21510000000000000.000000,19283000000000000.000000,1.950000
6,3,3,100,100,17424999999999998.000000,15556000000000000.000000,1.950000
6,3,3,100,100,23627000000000000.000000,21779000000000000.000000,1.950000
6,3,3,100,100,16602999999999998.000000,14736000000000000.000000,1.950000
6,3,3,100,100,15002000000000000.000000,12977000000000000.000000,1.950000
6,3,3,100,100,15326000000000000.000000,13463000000000000.000000,1.950000
6,3,3,100,100,19338000000000000.000000,17170999999999998.000000,1.950000
6,3,3,100,100,12891000000000000.000000,11020000000000000.000000,1.950000
6,3,3,100,100,13889000000000000.000000,11913000000000000.000000,1.950000
6,3,3,100,100,15669000000000000.000000,13608000000000000.000000,1.950000
6,3,3,100,100,16463999999999998.000000,13961000000000000.000000,1.950000
6,3,3,100,100,11899000000000000.000000,8923999999999999.000000,1.950000
6,3,3,100,100,23450000000000000.000000,21145000000000000.000000,1.950000
6,3,3,100,100,21921000000000000.000000,18994000000000000.000000,1.950000
6,3,3,100,100,22121000000000000.000000,20261000000000000.000000,1.950000
7,3,3,100,100,17684999999999998.000000,15788000000000000.000000,1.950000
7,3,3,100,100,19178000000000000.000000,17296999999999998.000000,1.950000
7,3,3,100,100,23020000000000000.000000,20570000000000000.000000,1.950000
7,3,3,100,100,36481000000000000.000000,33286999999999996.000000,1.950000
7,3,3,100,100,24472000000000000.000000,22296000000000000.000000,1.950000
7,3,3,100,100,29227000000000000.000000,24269000000000000.000000,1.950000
7,3,3,100,100,35502999999999996.000000,32604999999999996.000000,1.950000
7,3,3,100,100,23774000000000000.000000,21915000000000000.000000,1.950000
7,3,3,100,100,31147000000000000.000000,29168000000000000.000000,1.950000
7,3,3,100,100,27803000000000000.000000,25937000000000000.000000,1.950000
7,3,3,100,100,17879999999999998.000000,13440000000000000.000000,1.950000
7,3,3,100,100,22117000000000000.000000,19988000000000000.000000,1.950000
7,3,3,100,100,22143000000000000.000000,19229000000000000.000000,1.950000
7,3,3,100,100,57983000000000000.000000,54118000000000000.000000,1.950000
7,3,3,100,100,20091000000000000.000000,18242000000000000.000000,1.950000
7,3,3,100,100,21512000000000000.000000,19640000000000000.000000,1.950000
7,3,3,100,100,17408999999999998.000000,15536000000000000.000000,1.950000
7,3,3,100,100,23626000000000000.000000,21765000000000000.000000,1.950000
7,3,3,100,100,16596999999999998.000000,14726000000000000.000000,1.950000
7,3,3,100,100,15002000000000000.000000,10415000000000000.000000,1.950000
7,3,3,100,100,15327000000000000.000000,13463000000000000.000000,1.950000
7,3,3,100,100,19336000000000000.000000,17481999999999998.000000,1.950000
7,3,3,100,100,12889000000000000.000000,10280000000000000.000000,1.950000
7,3,3,100,100,13886000000000000.000000,11237000000000000.000000,1.950000
7,3,3,100,100,15668000000000000.000000,11766000000000000.000000,1.950000
7,3,3,100,100,16465999999999998.000000,13980000000000000.000000,1.950000
7,3,3,100,100,11827000000000000.000000,9745000000000000.000000,1.950000
7,3,3,100,100,23451000000000000.000000,21315000000000000.000000,1.950000
7,3,3,100,100,21902000000000000.000000,20034000000000000.000000,1.950000
7,3,3,100,100,23162000000000000.000000,19833000000000000.000000,1.950000
8,3,3,100,100,17686999999999998.000000,14154000000000000.000000,1.950000
8,3,3,100,100,20853000000000000.000000,18344000000000000.000000,1.950000
8,3,3,100,100,23009000000000000.000000,17551999999999998.000000,1.950000
8,3,3,100,100,38201000000000000.000000,35851999999999996.000000,1.950000
8,3,3,100,100,24497000000000000.000000,19988000000000000.000000,1.950000
8,3,3,100,100,29906000000000000.000000,25231000000000000.000000,1.950000
8,3,3,100,100,35253999999999996.000000,26583000000000000.000000,1.950000
8,3,3,100,100,23613000000000000.000000,19691000000000000.000000,1.950000
8,3,3,100,100,31956000000000000.000000,30046000000000000.000000,1.950000
8,3,3,100,100,27804000000000000.000000,25671000000000000.000000,1.950000
8,3,3,100,100,17890999999999998.000000,15359000000000000.000000,1.950000
8,3,3,100,100,22109000000000000.000000,14563000000000000.000000,1.950000
8,3,3,100,100,22170000000000000.000000,20270000000000000.000000,1.950000
8,3,3,100,100,58036000000000000.000000,55709000000000000.000000,1.950000
8,3,3,100,100,21318000000000000.000000,17773999999999998.000000,1.950000
8,3,3,100,100,21510000000000000.000000,19598000000000000.000000,1.950000
8,3,3,100,100,17423999999999998.000000,13091000000000000.000000,1.950000
8,3,3,100,100,23588000000000000.000000,20932000000000000.000000,1.950000
8,3,3,100,100,16602999999999998.000000,12379000000000000.000000,1.950000
8,3,3,100,100,14896000000000000.000000,12334000000000000.000000,1.950000
8,3,3,100,100,15329000000000000.000000,13379000000000000.000000,1.950000
8,3,3,100,100,19338000000000000.000000,16041000000000000.000000,1.950000
8,3,3,100,100,12891000000000000.000000,10455000000000000.000000,1.950000
8,3,3,100,100,13866000000000000.000000,11151000000000000.000000,1.950000
8,3,3,100,100,15665000000000000.000000,12881000000000000.000000,1.950000
8,3,3,100,100,16463999999999998.000000,13247000000000000.000000,1.950000
8,3,3,100,100,11901000000000000.000000,8807999999999999.000000,1.950000
8,3,3,100,100,23449000000000000.000000,21338000000000000.000000,1.950000
8,3,3,100,100,21921000000000000.000000,20008000000000000.000000,1.950000
8,3,3,100,100,23160000000000000.000000,19399000000000000.000000,1.950000
