proc rank,px,py,nx,ny,time,comm. time,omega 
1,2,2,100,100,5024000000000000.000000,976000000000000.000000,1.950000
1,2,2,100,100,5395000000000000.000000,1367000000000000.000000,1.950000
1,2,2,100,100,5363000000000000.000000,1276000000000000.000000,1.950000
1,2,2,100,100,5211000000000000.000000,1188000000000000.000000,1.950000
1,2,2,100,100,5513000000000000.000000,1447000000000000.000000,1.950000
1,2,2,100,100,5404000000000000.000000,1275000000000000.000000,1.950000
1,2,2,100,100,5321000000000000.000000,1205000000000000.000000,1.950000
1,2,2,100,100,5160000000000000.000000,1068999999999999.875000,1.950000
1,2,2,100,100,5230000000000000.000000,1167000000000000.000000,1.950000
2,2,2,100,100,5283000000000000.000000,1212000000000000.000000,1.950000
2,2,2,100,100,5309000000000000.000000,1251000000000000.000000,1.950000
2,2,2,100,100,5222000000000000.000000,1049999999999999.875000,1.950000
2,2,2,100,100,5269000000000000.000000,1184000000000000.000000,1.950000
2,2,2,100,100,5524000000000000.000000,1419000000000000.000000,1.950000
2,2,2,100,100,5336000000000000.000000,1270000000000000.000000,1.950000
2,2,2,100,100,5316000000000000.000000,1269000000000000.000000,1.950000
2,2,2,100,100,5173000000000000.000000,1144000000000000.000000,1.950000
2,2,2,100,100,5093000000000000.000000,1121999999999999.875000,1.950000
2,2,2,100,100,5219000000000000.000000,1159000000000000.000000,1.950000
2,2,2,100,100,5188000000000000.000000,1121999999999999.875000,1.950000
2,2,2,100,100,5054000000000000.000000,906000000000000.000000,1.950000
2,2,2,100,100,5289000000000000.000000,1275000000000000.000000,1.950000
2,2,2,100,100,5104000000000000.000000,1067999999999999.875000,1.950000
2,2,2,100,100,5155000000000000.000000,1123999999999999.875000,1.950000
2,2,2,100,100,5155000000000000.000000,1126000000000000.000000,1.950000
2,2,2,100,100,5129000000000000.000000,1076999999999999.875000,1.950000
2,2,2,100,100,5496000000000000.000000,1302000000000000.000000,1.950000
2,2,2,100,100,5391000000000000.000000,1340000000000000.000000,1.950000
2,2,2,100,100,5232000000000000.000000,1056999999999999.875000,1.950000
2,2,2,100,100,5343000000000000.000000,1225000000000000.000000,1.950000
2,2,2,100,100,5023000000000000.000000,980000000000000.000000,1.950000
2,2,2,100,100,5394000000000000.000000,1314000000000000.000000,1.950000
2,2,2,100,100,5363000000000000.000000,1239000000000000.000000,1.950000
2,2,2,100,100,5213000000000000.000000,1121999999999999.875000,1.950000
2,2,2,100,100,5510000000000000.000000,1428000000000000.000000,1.950000
2,2,2,100,100,5402000000000000.000000,1310000000000000.000000,1.950000
2,2,2,100,100,5318000000000000.000000,1199000000000000.000000,1.950000
2,2,2,100,100,5160000000000000.000000,1048999999999999.875000,1.950000
2,2,2,100,100,5216000000000000.000000,1159000000000000.000000,1.950000
3,2,2,100,100,5284000000000000.000000,1231000000000000.000000,1.950000
3,2,2,100,100,5309000000000000.000000,1255000000000000.000000,1.950000
3,2,2,100,100,5253000000000000.000000,1192000000000000.000000,1.950000
3,2,2,100,100,5269000000000000.000000,1132000000000000.000000,1.950000
3,2,2,100,100,5512000000000000.000000,1456000000000000.000000,1.950000
3,2,2,100,100,5336000000000000.000000,1318000000000000.000000,1.950000
3,2,2,100,100,5315000000000000.000000,1310000000000000.000000,1.950000
3,2,2,100,100,5173000000000000.000000,1092999999999999.875000,1.950000
3,2,2,100,100,5101000000000000.000000,1026999999999999.875000,1.950000
3,2,2,100,100,5212000000000000.000000,1190000000000000.000000,1.950000
3,2,2,100,100,5189000000000000.000000,1191000000000000.000000,1.950000
3,2,2,100,100,5049000000000000.000000,989000000000000.000000,1.950000
3,2,2,100,100,5291000000000000.000000,1226000000000000.000000,1.950000
3,2,2,100,100,5103000000000000.000000,1099999999999999.875000,1.950000
3,2,2,100,100,5150000000000000.000000,1048999999999999.875000,1.950000
3,2,2,100,100,5150000000000000.000000,1095999999999999.875000,1.950000
3,2,2,100,100,5129000000000000.000000,1107999999999999.875000,1.950000
3,2,2,100,100,5495000000000000.000000,1371000000000000.000000,1.950000
3,2,2,100,100,5383000000000000.000000,1197000000000000.000000,1.950000
3,2,2,100,100,5225000000000000.000000,1194000000000000.000000,1.950000
3,2,2,100,100,5343000000000000.000000,1279000000000000.000000,1.950000
3,2,2,100,100,5022000000000000.000000,988000000000000.000000,1.950000
3,2,2,100,100,5394000000000000.000000,1298000000000000.000000,1.950000
3,2,2,100,100,5363000000000000.000000,1273000000000000.000000,1.950000
3,2,2,100,100,5212000000000000.000000,1142000000000000.000000,1.950000
3,2,2,100,100,5511000000000000.000000,1430000000000000.000000,1.950000
3,2,2,100,100,5401000000000000.000000,1255000000000000.000000,1.950000
3,2,2,100,100,5322000000000000.000000,1327000000000000.000000,1.950000
3,2,2,100,100,5160000000000000.000000,1111999999999999.875000,1.950000
3,2,2,100,100,5230000000000000.000000,1178000000000000.000000,1.950000
